Label,Timestamp,RawValue
NOISE,2103475,2019
NOISE,2103476,2001
NOISE,2103477,1998
NOISE,2103478,1993
NOISE,2103479,2000
NOISE,2103480,2000
NOISE,2103481,2005
NOISE,2103482,2013
NOISE,2103483,2014
NOISE,2103484,2014
NOISE,2103485,2014
NOISE,2103487,2019
NOISE,2103488,2022
NOISE,2103489,2022
NOISE,2103490,2027
NOISE,2103491,2029
NOISE,2103492,2043
NOISE,2103493,2031
NOISE,2103494,2031
NOISE,2103495,2030
NOISE,2103498,2025
NOISE,2103499,2031
NOISE,2103500,2032
NOISE,2103501,2032
NOISE,2103502,2032
NOISE,2103503,2064
NOISE,2103504,2032
NOISE,2103506,2033
NOISE,2103507,2032
NOISE,2103508,2027
NOISE,2103509,2028
NOISE,2103510,2031
NOISE,2103513,2039
NOISE,2103514,2043
NOISE,2103515,2053
NOISE,2103516,2061
NOISE,2103517,2059
NOISE,2103518,2060
NOISE,2103519,2053
NOISE,2103520,2063
NOISE,2103521,2064
NOISE,2103522,2067
NOISE,2103523,2066
NOISE,2103524,2070
NOISE,2103525,2066
NOISE,2103526,2063
NOISE,2103527,2064
NOISE,2103528,2065
NOISE,2103529,2068
NOISE,2103530,2072
NOISE,2103531,2073
NOISE,2103532,2075
NOISE,2103533,2080
NOISE,2103534,2081
NOISE,2103535,2083
NOISE,2103536,2090
NOISE,2103537,2099
NOISE,2103538,2119
NOISE,2103539,2134
NOISE,2103541,2156
NOISE,2103543,2135
NOISE,2103544,2127
NOISE,2103545,2113
NOISE,2103546,2106
NOISE,2103547,2101
NOISE,2103548,2102
NOISE,2103549,2113
NOISE,2103550,2134
NOISE,2103552,2192
NOISE,2103553,2222
NOISE,2103554,2234
NOISE,2103555,2231
NOISE,2103557,2193
NOISE,2103558,2160
NOISE,2103559,2131
NOISE,2103560,2095
NOISE,2103561,2041
NOISE,2103562,1986
NOISE,2103563,1934
NOISE,2103564,1889
NOISE,2103565,1857
NOISE,2103566,1838
NOISE,2103567,1825
NOISE,2103568,1822
NOISE,2103569,1825
NOISE,2103570,1829
NOISE,2103571,1831
NOISE,2103572,1833
NOISE,2103574,1834
NOISE,2103575,1840
NOISE,2103576,1849
NOISE,2103577,1860
NOISE,2103580,1903
NOISE,2103581,1917
NOISE,2103582,1936
NOISE,2103583,1957
NOISE,2103584,1982
NOISE,2103585,2004
NOISE,2103586,2015
NOISE,2103587,2011
NOISE,2103588,2000
NOISE,2103589,1985
NOISE,2103590,1968
NOISE,2103591,1951
NOISE,2103592,1936
NOISE,2103593,1931
NOISE,2103595,1911
NOISE,2103596,1907
NOISE,2103597,1908
NOISE,2103598,1915
NOISE,2103599,1925
NOISE,2103600,1941
NOISE,2103601,1968
NOISE,2103602,1993
NOISE,2103603,2027
NOISE,2103604,2058
NOISE,2103605,2079
NOISE,2103606,2096
NOISE,2103607,2085
NOISE,2103608,2064
NOISE,2103610,2023
NOISE,2103612,1959
NOISE,2103613,1938
NOISE,2103614,1919
NOISE,2103615,1904
NOISE,2103616,1891
NOISE,2103617,1878
NOISE,2103618,1877
NOISE,2103619,1884
NOISE,2103620,1895
NOISE,2103621,1907
NOISE,2103622,1923
NOISE,2103623,1922
NOISE,2103624,1922
NOISE,2103625,1920
NOISE,2103626,1919
NOISE,2103627,1917
NOISE,2103628,1923
NOISE,2103629,1914
NOISE,2103630,1915
NOISE,2103632,1904
NOISE,2103633,1904
NOISE,2103634,1911
NOISE,2103635,1936
NOISE,2103636,1955
NOISE,2103637,1965
NOISE,2103638,1967
NOISE,2103639,1975
NOISE,2103640,1981
NOISE,2103641,1971
NOISE,2103642,1975
NOISE,2103643,1963
NOISE,2103644,1947
NOISE,2103646,1937
NOISE,2103647,1942
NOISE,2103648,1941
NOISE,2103649,1936
NOISE,2103651,1926
NOISE,2103652,1930
NOISE,2103654,1947
NOISE,2103655,1966
NOISE,2103656,1982
NOISE,2103657,2000
NOISE,2103658,2011
NOISE,2103659,2025
NOISE,2103660,2031
NOISE,2103661,2024
NOISE,2103662,2000
NOISE,2103663,1973
NOISE,2103664,1947
NOISE,2103665,1936
NOISE,2103666,1926
NOISE,2103667,1931
NOISE,2103668,1938
NOISE,2103669,1955
NOISE,2103670,1973
NOISE,2103671,1975
NOISE,2103672,1977
NOISE,2103673,1967
NOISE,2103674,1963
NOISE,2103675,1952
NOISE,2103676,1940
NOISE,2103677,1940
NOISE,2103678,1926
NOISE,2103679,1947
NOISE,2103680,1963
NOISE,2103682,1975
NOISE,2103683,1999
NOISE,2103684,2000
NOISE,2103685,1988
NOISE,2103686,1972
NOISE,2103687,1947
NOISE,2103688,1920
NOISE,2103689,1903
NOISE,2103690,1879
NOISE,2103691,1865
NOISE,2103693,1849
NOISE,2103694,1845
NOISE,2103695,1844
NOISE,2103696,1846
NOISE,2103697,1851
NOISE,2103698,1858
NOISE,2103699,1868
NOISE,2103700,1874
NOISE,2103701,1879
NOISE,2103703,1877
NOISE,2103704,1901
NOISE,2103705,1921
NOISE,2103706,1915
NOISE,2103707,1926
NOISE,2103708,1936
NOISE,2103709,1947
NOISE,2103710,1965
NOISE,2103711,1975
NOISE,2103712,1975
NOISE,2103713,1965
NOISE,2103714,1975
NOISE,2103715,1934
NOISE,2103716,1933
NOISE,2103717,1934
NOISE,2103718,1923
NOISE,2103719,1926
NOISE,2103720,1923
NOISE,2103722,1919
NOISE,2103723,1871
NOISE,2103724,1902
NOISE,2103725,1893
NOISE,2103727,1873
NOISE,2103728,1850
NOISE,2103729,1855
NOISE,2103730,1851
NOISE,2103731,1850
NOISE,2103732,1851
NOISE,2103733,1855
NOISE,2103734,1872
NOISE,2103735,1871
NOISE,2103736,1888
NOISE,2103737,1913
NOISE,2103738,1936
NOISE,2103739,1939
NOISE,2103740,1959
NOISE,2103741,1956
NOISE,2103743,1925
NOISE,2103744,1962
NOISE,2103745,1962
NOISE,2103746,1963
NOISE,2103747,1962
NOISE,2103748,1957
NOISE,2103749,1943
NOISE,2103750,1933
NOISE,2103751,1933
NOISE,2103752,1930
NOISE,2103754,1922
NOISE,2103755,1914
NOISE,2103756,1909
NOISE,2103757,1904
NOISE,2103758,1905
NOISE,2103759,1907
NOISE,2103760,1920
NOISE,2103761,1922
NOISE,2103762,1933
NOISE,2103763,1942
NOISE,2103764,1935
NOISE,2103765,1931
NOISE,2103766,1931
NOISE,2103767,1931
NOISE,2103768,1927
NOISE,2103770,1931
NOISE,2103771,1939
NOISE,2103773,1986
NOISE,2103774,2002
NOISE,2103776,2007
NOISE,2103777,2000
NOISE,2103778,1995
NOISE,2103779,1983
NOISE,2103780,1969
NOISE,2103781,1961
NOISE,2103782,1949
NOISE,2103783,1939
NOISE,2103784,1933
NOISE,2103785,1920
NOISE,2103787,1901
NOISE,2103788,1889
NOISE,2103789,1875
NOISE,2103791,1872
NOISE,2103792,1882
NOISE,2103793,1885
NOISE,2103794,1886
NOISE,2103796,1876
NOISE,2103797,1872
NOISE,2103798,1871
NOISE,2103800,1867
NOISE,2103801,1870
NOISE,2103802,1872
NOISE,2103803,1878
NOISE,2103804,1900
NOISE,2103805,1919
NOISE,2103806,1947
NOISE,2103807,1963
NOISE,2103808,1973
NOISE,2103809,1979
NOISE,2103810,1973
NOISE,2103811,1955
NOISE,2103812,1931
NOISE,2103813,1918
NOISE,2103814,1904
NOISE,2103815,1911
NOISE,2103816,1921
NOISE,2103817,1945
NOISE,2103818,1957
NOISE,2103819,1967
NOISE,2103820,1969
NOISE,2103821,1975
NOISE,2103822,1984
NOISE,2103823,1985
NOISE,2103824,1982
NOISE,2103825,1975
NOISE,2103826,1968
NOISE,2103827,1968
NOISE,2103828,1956
NOISE,2103829,1953
NOISE,2103830,1943
NOISE,2103832,1922
NOISE,2103833,1911
NOISE,2103834,1899
NOISE,2103835,1881
NOISE,2103836,1869
NOISE,2103837,1859
NOISE,2103838,1858
NOISE,2103839,1862
NOISE,2103841,1894
NOISE,2103842,1917
NOISE,2103843,1937
NOISE,2103844,1950
NOISE,2103845,1955
NOISE,2103846,1965
NOISE,2103847,1966
NOISE,2103848,1964
NOISE,2103849,1954
NOISE,2103850,1946
NOISE,2103851,1937
NOISE,2103852,1927
NOISE,2103853,1931
NOISE,2103854,1931
NOISE,2103856,1931
NOISE,2103857,1926
NOISE,2103858,1924
NOISE,2103859,1920
NOISE,2103860,1925
NOISE,2103861,1930
NOISE,2103862,1934
NOISE,2103863,1930
NOISE,2103865,1926
NOISE,2103866,1927
NOISE,2103867,1927
NOISE,2103869,1919
NOISE,2103870,1909
NOISE,2103871,1906
NOISE,2103872,1904
NOISE,2103873,1903
NOISE,2103874,1893
NOISE,2103876,1871
NOISE,2103877,1856
NOISE,2103878,1841
NOISE,2103879,1840
NOISE,2103880,1846
NOISE,2103881,1858
NOISE,2103882,1870
NOISE,2103883,1889
NOISE,2103884,1915
NOISE,2103885,1937
NOISE,2103886,1963
NOISE,2103887,1985
NOISE,2103888,2001
NOISE,2103889,2015
NOISE,2103890,2021
NOISE,2103891,2019
NOISE,2103892,2021
NOISE,2103893,2017
NOISE,2103894,2018
NOISE,2103895,2010
NOISE,2103896,2000
NOISE,2103897,1995
NOISE,2103898,1995
NOISE,2103899,1995
NOISE,2103900,1999
NOISE,2103901,1969
NOISE,2103902,1968
NOISE,2103904,1937
NOISE,2103906,1915
NOISE,2103908,1914
NOISE,2103909,1907
NOISE,2103910,1935
NOISE,2103911,1915
NOISE,2103912,1918
NOISE,2103913,1919
NOISE,2103914,1918
NOISE,2103915,1915
NOISE,2103916,1904
NOISE,2103917,1907
NOISE,2103918,1894
NOISE,2103919,1877
NOISE,2103920,1867
NOISE,2103922,1867
NOISE,2103924,1904
NOISE,2103925,1907
NOISE,2103926,1923
NOISE,2103927,1937
NOISE,2103928,1952
NOISE,2103929,1953
NOISE,2103930,1957
NOISE,2103931,1985
NOISE,2103932,1968
NOISE,2103933,1969
NOISE,2103934,1970
NOISE,2103935,1967
NOISE,2103936,1963
NOISE,2103937,1984
NOISE,2103938,1952
NOISE,2103939,1936
NOISE,2103940,1952
NOISE,2103941,1954
NOISE,2103942,1947
NOISE,2103943,1938
NOISE,2103944,1936
NOISE,2103945,1895
NOISE,2103946,1935
NOISE,2103947,1931
NOISE,2103948,1937
NOISE,2103949,1938
NOISE,2103950,1938
NOISE,2103951,1936
NOISE,2103952,1935
NOISE,2103953,1903
NOISE,2103954,1930
NOISE,2103955,1931
NOISE,2103956,1929
NOISE,2103957,1931
NOISE,2103959,1926
NOISE,2103960,1926
NOISE,2103961,1923
NOISE,2103962,1927
NOISE,2103963,1927
NOISE,2103965,1925
NOISE,2103966,1925
NOISE,2103967,1919
NOISE,2103968,1919
NOISE,2103969,1897
NOISE,2103970,1915
NOISE,2103971,1912
NOISE,2103973,1904
NOISE,2103974,1899
NOISE,2103975,1889
NOISE,2103976,1878
NOISE,2103977,1841
NOISE,2103978,1859
NOISE,2103979,1845
NOISE,2103980,1840
NOISE,2103981,1841
NOISE,2103982,1859
NOISE,2103983,1869
NOISE,2103984,1893
NOISE,2103985,1915
NOISE,2103986,1936
NOISE,2103987,1952
NOISE,2103988,1967
NOISE,2103989,1972
NOISE,2103990,1975
NOISE,2103991,1977
NOISE,2103992,1975
NOISE,2103994,1961
NOISE,2103996,1935
NOISE,2103997,1920
NOISE,2103998,1906
NOISE,2103999,1895
NOISE,2104000,1889
NOISE,2104001,1889
NOISE,2104002,1904
NOISE,2104004,1958
NOISE,2104005,1984
NOISE,2104006,2002
NOISE,2104007,2011
NOISE,2104009,2000
NOISE,2104010,1981
NOISE,2104012,1943
NOISE,2104013,1930
NOISE,2104018,1904
NOISE,2104019,1904
NOISE,2104020,1903
NOISE,2104021,1904
NOISE,2104022,1899
NOISE,2104023,1895
NOISE,2104024,1895
NOISE,2104025,1892
NOISE,2104026,1892
NOISE,2104027,1893
NOISE,2104028,1898
NOISE,2104029,1902
NOISE,2104030,1903
NOISE,2104031,1907
NOISE,2104032,1907
NOISE,2104033,1904
NOISE,2104034,1904
NOISE,2104035,1899
NOISE,2104036,1898
NOISE,2104037,1902
NOISE,2104039,1895
NOISE,2104040,1894
NOISE,2104041,1885
NOISE,2104042,1882
NOISE,2104043,1875
NOISE,2104044,1872
NOISE,2104045,1872
NOISE,2104046,1873
NOISE,2104047,1872
NOISE,2104048,1869
NOISE,2104050,1872
NOISE,2104051,1884
NOISE,2104052,1899
NOISE,2104053,1906
NOISE,2104054,1912
NOISE,2104055,1915
NOISE,2104056,1920
NOISE,2104057,1923
NOISE,2104058,1924
NOISE,2104059,1923
NOISE,2104060,1922
NOISE,2104061,1922
NOISE,2104062,1922
NOISE,2104063,1921
NOISE,2104064,1924
NOISE,2104065,1936
NOISE,2104066,1939
NOISE,2104067,1939
NOISE,2104068,1937
NOISE,2104069,1930
NOISE,2104070,1926
NOISE,2104071,1923
NOISE,2104072,1927
NOISE,2104073,1936
NOISE,2104075,1957
NOISE,2104076,1968
NOISE,2104077,1980
NOISE,2104078,1984
NOISE,2104079,1984
NOISE,2104080,1982
NOISE,2104081,1971
NOISE,2104082,1963
NOISE,2104083,1946
NOISE,2104084,1935
NOISE,2104085,1921
NOISE,2104086,1904
NOISE,2104088,1897
NOISE,2104089,1901
NOISE,2104090,1911
NOISE,2104091,1920
NOISE,2104092,1926
NOISE,2104093,1938
NOISE,2104094,1949
NOISE,2104095,1967
NOISE,2104096,1969
NOISE,2104097,1973
NOISE,2104098,1982
NOISE,2104099,1987
NOISE,2104100,1983
NOISE,2104101,1983
NOISE,2104102,1971
NOISE,2104103,1968
NOISE,2104104,1968
NOISE,2104105,1958
NOISE,2104106,1953
NOISE,2104107,1941
NOISE,2104108,1931
NOISE,2104109,1914
NOISE,2104110,1903
NOISE,2104111,1895
NOISE,2104112,1897
NOISE,2104113,1904
NOISE,2104115,1933
NOISE,2104116,1937
NOISE,2104117,1952
NOISE,2104119,1958
NOISE,2104120,1957
NOISE,2104121,1948
NOISE,2104122,1936
NOISE,2104123,1926
NOISE,2104124,1922
NOISE,2104125,1925
NOISE,2104126,1926
NOISE,2104127,1935
NOISE,2104128,1941
NOISE,2104129,1954
NOISE,2104130,1961
NOISE,2104131,1946
NOISE,2104132,1959
NOISE,2104133,1957
NOISE,2104134,1948
NOISE,2104135,1936
NOISE,2104136,1932
NOISE,2104137,1929
NOISE,2104138,1919
NOISE,2104141,1925
NOISE,2104142,1937
NOISE,2104143,1950
NOISE,2104144,1966
NOISE,2104145,1975
NOISE,2104146,1982
NOISE,2104147,2002
NOISE,2104148,2013
NOISE,2104149,2023
NOISE,2104150,2026
NOISE,2104151,2019
NOISE,2104152,2003
NOISE,2104153,1989
NOISE,2104154,1971
NOISE,2104155,1951
NOISE,2104156,1936
NOISE,2104157,1926
NOISE,2104158,1917
NOISE,2104159,1955
NOISE,2104160,1947
NOISE,2104161,1965
NOISE,2104162,1978
NOISE,2104163,1979
NOISE,2104165,2015
NOISE,2104166,1998
NOISE,2104167,1994
NOISE,2104168,1965
NOISE,2104169,1981
NOISE,2104170,1973
NOISE,2104171,1968
NOISE,2104172,1984
NOISE,2104173,1953
NOISE,2104174,1945
NOISE,2104175,1934
NOISE,2104176,1926
NOISE,2104177,1921
NOISE,2104178,1926
NOISE,2104179,1935
NOISE,2104180,1939
NOISE,2104181,1946
NOISE,2104182,1984
NOISE,2104183,1958
NOISE,2104184,1965
NOISE,2104185,1968
NOISE,2104186,1988
NOISE,2104187,1975
NOISE,2104188,1977
NOISE,2104189,1968
NOISE,2104190,1977
NOISE,2104191,1979
NOISE,2104192,1943
NOISE,2104193,1982
NOISE,2104195,1979
NOISE,2104196,1973
NOISE,2104197,1989
NOISE,2104198,1919
NOISE,2104199,1927
NOISE,2104200,1935
NOISE,2104201,1887
NOISE,2104202,1903
NOISE,2104203,1897
NOISE,2104204,1899
NOISE,2104205,1899
NOISE,2104206,1902
NOISE,2104207,1901
NOISE,2104208,1906
NOISE,2104210,1917
NOISE,2104211,1919
NOISE,2104212,1921
NOISE,2104213,1918
NOISE,2104215,1904
NOISE,2104218,1891
NOISE,2104220,1887
NOISE,2104221,1893
NOISE,2104222,1899
NOISE,2104223,1902
NOISE,2104224,1904
NOISE,2104226,1899
NOISE,2104227,1894
NOISE,2104228,1887
NOISE,2104229,1878
NOISE,2104230,1873
NOISE,2104231,1869
NOISE,2104232,1861
NOISE,2104235,1869
NOISE,2104236,1873
NOISE,2104237,1881
NOISE,2104238,1880
NOISE,2104239,1874
NOISE,2104243,1870
NOISE,2104244,1872
NOISE,2104245,1873
NOISE,2104246,1872
NOISE,2104247,1873
NOISE,2104248,1872
NOISE,2104249,1872
NOISE,2104250,1872
NOISE,2104251,1872
NOISE,2104252,1871
NOISE,2104253,1867
NOISE,2104254,1863
NOISE,2104255,1856
NOISE,2104256,1845
NOISE,2104257,1840
NOISE,2104258,1835
NOISE,2104259,1835
NOISE,2104260,1834
NOISE,2104262,1827
NOISE,2104263,1825
NOISE,2104264,1824
NOISE,2104265,1837
NOISE,2104266,1849
NOISE,2104267,1868
NOISE,2104268,1882
NOISE,2104269,1894
NOISE,2104270,1901
NOISE,2104271,1904
NOISE,2104273,1904
NOISE,2104274,1902
NOISE,2104275,1893
NOISE,2104276,1888
NOISE,2104277,1878
NOISE,2104278,1872
NOISE,2104279,1861
NOISE,2104280,1846
NOISE,2104281,1830
NOISE,2104282,1826
NOISE,2104283,1825
NOISE,2104284,1839
NOISE,2104288,1856
NOISE,2104289,1855
NOISE,2104290,1857
NOISE,2104292,1877
NOISE,2104293,1886
NOISE,2104294,1893
NOISE,2104295,1889
NOISE,2104296,1889
NOISE,2104297,1879
NOISE,2104298,1876
NOISE,2104299,1869
NOISE,2104301,1865
NOISE,2104302,1862
NOISE,2104303,1858
NOISE,2104304,1855
NOISE,2104305,1853
NOISE,2104306,1850
NOISE,2104307,1849
NOISE,2104308,1840
NOISE,2104310,1822
NOISE,2104311,1805
NOISE,2104312,1798
NOISE,2104313,1796
NOISE,2104314,1795
NOISE,2104315,1802
NOISE,2104316,1808
NOISE,2104317,1824
NOISE,2104318,1835
NOISE,2104319,1840
NOISE,2104321,1858
NOISE,2104323,1874
NOISE,2104324,1879
NOISE,2104325,1878
NOISE,2104326,1872
NOISE,2104327,1863
NOISE,2104328,1854
NOISE,2104329,1840
NOISE,2104331,1811
NOISE,2104332,1804
NOISE,2104333,1797
NOISE,2104334,1803
NOISE,2104335,1808
NOISE,2104336,1823
NOISE,2104337,1831
NOISE,2104339,1842
NOISE,2104341,1843
NOISE,2104342,1846
NOISE,2104343,1855
NOISE,2104344,1861
NOISE,2104345,1866
NOISE,2104346,1863
NOISE,2104347,1856
NOISE,2104348,1856
NOISE,2104349,1856
NOISE,2104350,1856
NOISE,2104351,1849
NOISE,2104352,1848
NOISE,2104353,1847
NOISE,2104354,1842
NOISE,2104355,1840
NOISE,2104356,1830
NOISE,2104357,1811
NOISE,2104358,1813
NOISE,2104359,1809
NOISE,2104360,1806
NOISE,2104361,1803
NOISE,2104362,1770
NOISE,2104363,1807
NOISE,2104364,1821
NOISE,2104365,1829
NOISE,2104366,1875
NOISE,2104367,1847
NOISE,2104370,1865
NOISE,2104371,1863
NOISE,2104372,1867
NOISE,2104374,1873
NOISE,2104376,1873
NOISE,2104378,1869
NOISE,2104379,1863
NOISE,2104380,1865
NOISE,2104381,1860
NOISE,2104382,1857
NOISE,2104383,1852
NOISE,2104384,1848
NOISE,2104385,1847
NOISE,2104386,1846
NOISE,2104387,1845
NOISE,2104388,1837
NOISE,2104389,1829
NOISE,2104390,1823
NOISE,2104391,1817
NOISE,2104392,1824
NOISE,2104393,1819
NOISE,2104394,1824
NOISE,2104395,1826
NOISE,2104396,1837
NOISE,2104397,1843
NOISE,2104398,1843
NOISE,2104400,1855
NOISE,2104401,1870
NOISE,2104402,1877
NOISE,2104403,1886
NOISE,2104404,1888
NOISE,2104405,1895
NOISE,2104406,1886
NOISE,2104407,1868
NOISE,2104408,1872
NOISE,2104410,1841
NOISE,2104411,1837
NOISE,2104412,1825
NOISE,2104413,1799
NOISE,2104415,1814
NOISE,2104416,1814
NOISE,2104417,1817
NOISE,2104418,1815
NOISE,2104419,1803
NOISE,2104420,1823
NOISE,2104421,1824
NOISE,2104423,1827
NOISE,2104424,1824
NOISE,2104425,1821
NOISE,2104426,1815
NOISE,2104427,1808
NOISE,2104428,1791
NOISE,2104429,1808
NOISE,2104430,1809
NOISE,2104431,1814
NOISE,2104432,1823
NOISE,2104434,1834
NOISE,2104435,1822
NOISE,2104437,1839
NOISE,2104438,1837
NOISE,2104439,1840
NOISE,2104440,1835
NOISE,2104441,1866
NOISE,2104442,1835
NOISE,2104443,1830
NOISE,2104444,1831
NOISE,2104445,1840
NOISE,2104446,1825
NOISE,2104447,1820
NOISE,2104448,1813
NOISE,2104449,1819
NOISE,2104450,1808
NOISE,2104451,1807
NOISE,2104452,1805
NOISE,2104453,1803
NOISE,2104454,1803
NOISE,2104455,1805
NOISE,2104457,1808
NOISE,2104459,1809
NOISE,2104460,1806
NOISE,2104461,1801
NOISE,2104462,1798
NOISE,2104463,1806
NOISE,2104464,1808
NOISE,2104466,1808
NOISE,2104467,1807
NOISE,2104468,1811
NOISE,2104470,1827
NOISE,2104471,1839
NOISE,2104472,1849
NOISE,2104473,1857
NOISE,2104474,1865
NOISE,2104475,1867
NOISE,2104476,1863
NOISE,2104477,1861
NOISE,2104478,1861
NOISE,2104479,1863
NOISE,2104480,1865
NOISE,2104481,1867
NOISE,2104483,1861
NOISE,2104484,1859
NOISE,2104485,1851
NOISE,2104486,1850
NOISE,2104487,1845
NOISE,2104488,1843
NOISE,2104489,1842
NOISE,2104491,1845
NOISE,2104492,1844
NOISE,2104494,1840
NOISE,2104495,1840
NOISE,2104496,1840
NOISE,2104497,1838
NOISE,2104499,1840
NOISE,2104500,1849
NOISE,2104502,1863
NOISE,2104503,1870
NOISE,2104504,1867
NOISE,2104505,1861
NOISE,2104506,1858
NOISE,2104507,1856
NOISE,2104508,1851
NOISE,2104509,1842
NOISE,2104510,1842
NOISE,2104511,1840
NOISE,2104512,1840
NOISE,2104514,1839
NOISE,2104515,1839
NOISE,2104516,1835
NOISE,2104517,1830
NOISE,2104518,1827
NOISE,2104519,1826
NOISE,2104520,1823
NOISE,2104521,1827
NOISE,2104522,1823
NOISE,2104523,1829
NOISE,2104524,1835
NOISE,2104525,1836
NOISE,2104526,1839
NOISE,2104528,1838
NOISE,2104529,1839
NOISE,2104530,1838
NOISE,2104531,1839
NOISE,2104532,1839
NOISE,2104534,1830
NOISE,2104535,1823
NOISE,2104536,1824
NOISE,2104537,1825
NOISE,2104538,1821
NOISE,2104539,1815
NOISE,2104541,1808
NOISE,2104542,1815
NOISE,2104543,1823
NOISE,2104544,1828
NOISE,2104546,1849
NOISE,2104547,1858
NOISE,2104548,1863
NOISE,2104549,1874
NOISE,2104550,1883
NOISE,2104551,1883
NOISE,2104552,1884
NOISE,2104553,1881
NOISE,2104555,1872
NOISE,2104556,1867
NOISE,2104557,1857
NOISE,2104558,1853
NOISE,2104559,1846
NOISE,2104560,1840
NOISE,2104561,1831
NOISE,2104562,1827
NOISE,2104563,1829
NOISE,2104564,1836
NOISE,2104565,1842
NOISE,2104566,1845
NOISE,2104567,1856
NOISE,2104568,1856
NOISE,2104569,1859
NOISE,2104570,1861
NOISE,2104571,1863
NOISE,2104572,1857
NOISE,2104573,1867
NOISE,2104574,1863
NOISE,2104575,1865
NOISE,2104576,1867
NOISE,2104578,1872
NOISE,2104579,1872
NOISE,2104580,1879
NOISE,2104581,1886
NOISE,2104582,1885
NOISE,2104583,1878
NOISE,2104584,1879
NOISE,2104585,1879
NOISE,2104586,1878
NOISE,2104587,1872
NOISE,2104588,1868
NOISE,2104590,1863
NOISE,2104591,1862
NOISE,2104592,1861
NOISE,2104593,1861
NOISE,2104594,1865
NOISE,2104595,1869
NOISE,2104596,1907
NOISE,2104598,1887
NOISE,2104599,1891
NOISE,2104601,1895
NOISE,2104602,1895
NOISE,2104603,1894
NOISE,2104604,1914
NOISE,2104605,1890
NOISE,2104606,1887
NOISE,2104608,1914
NOISE,2104609,1874
NOISE,2104610,1872
NOISE,2104611,1895
NOISE,2104612,1867
NOISE,2104613,1863
NOISE,2104614,1863
NOISE,2104615,1850
NOISE,2104616,1888
NOISE,2104617,1870
NOISE,2104618,1871
NOISE,2104619,1872
NOISE,2104620,1881
NOISE,2104621,1887
NOISE,2104623,1887
NOISE,2104624,1917
NOISE,2104625,1883
NOISE,2104626,1886
NOISE,2104627,1877
NOISE,2104628,1877
NOISE,2104629,1869
NOISE,2104631,1834
NOISE,2104632,1869
NOISE,2104633,1904
NOISE,2104634,1859
NOISE,2104635,1872
NOISE,2104636,1878
NOISE,2104637,1884
NOISE,2104638,1889
NOISE,2104639,1890
NOISE,2104640,1897
NOISE,2104641,1894
NOISE,2104643,1895
NOISE,2104644,1898
NOISE,2104645,1893
NOISE,2104646,1893
NOISE,2104647,1893
NOISE,2104648,1891
NOISE,2104649,1889
NOISE,2104650,1890
NOISE,2104651,1887
NOISE,2104652,1888
NOISE,2104653,1883
NOISE,2104654,1878
NOISE,2104655,1874
NOISE,2104656,1856
NOISE,2104657,1862
NOISE,2104658,1865
NOISE,2104660,1865
NOISE,2104661,1869
NOISE,2104662,1872
NOISE,2104663,1872
NOISE,2104664,1873
NOISE,2104665,1873
NOISE,2104667,1866
NOISE,2104668,1875
NOISE,2104669,1878
NOISE,2104670,1879
NOISE,2104673,1881
NOISE,2104674,1890
NOISE,2104675,1900
NOISE,2104676,1908
NOISE,2104677,1916
NOISE,2104678,1925
NOISE,2104679,1931
NOISE,2104680,1934
NOISE,2104681,1935
NOISE,2104682,1936
NOISE,2104683,1932
NOISE,2104684,1930
NOISE,2104685,1924
NOISE,2104686,1920
NOISE,2104687,1914
NOISE,2104688,1910
NOISE,2104690,1906
NOISE,2104691,1905
NOISE,2104692,1904
NOISE,2104693,1904
NOISE,2104694,1905
NOISE,2104695,1906
NOISE,2104696,1916
NOISE,2104697,1915
NOISE,2104698,1917
NOISE,2104699,1917
NOISE,2104700,1911
NOISE,2104701,1916
NOISE,2104702,1915
NOISE,2104703,1910
NOISE,2104704,1909
NOISE,2104705,1913
NOISE,2104706,1910
NOISE,2104707,1910
NOISE,2104708,1909
NOISE,2104709,1904
NOISE,2104710,1907
NOISE,2104711,1907
NOISE,2104712,1908
NOISE,2104713,1913
NOISE,2104714,1917
NOISE,2104715,1918
NOISE,2104716,1918
NOISE,2104717,1917
NOISE,2104719,1917
NOISE,2104720,1926
NOISE,2104721,1930
NOISE,2104722,1938
NOISE,2104724,1934
NOISE,2104725,1927
NOISE,2104726,1926
NOISE,2104728,1927
NOISE,2104729,1927
NOISE,2104730,1930
NOISE,2104731,1926
NOISE,2104732,1923
NOISE,2104733,1920
NOISE,2104734,1919
NOISE,2104735,1913
NOISE,2104736,1911
NOISE,2104737,1905
NOISE,2104738,1909
NOISE,2104739,1908
NOISE,2104740,1913
NOISE,2104741,1905
NOISE,2104742,1904
NOISE,2104743,1905
NOISE,2104744,1905
NOISE,2104745,1904
NOISE,2104746,1904
NOISE,2104747,1905
NOISE,2104748,1905
NOISE,2104749,1903
NOISE,2104750,1904
NOISE,2104752,1901
NOISE,2104753,1894
NOISE,2104754,1898
NOISE,2104755,1899
NOISE,2104756,1894
NOISE,2104757,1893
NOISE,2104758,1890
NOISE,2104759,1892
NOISE,2104760,1893
NOISE,2104761,1893
NOISE,2104762,1894
NOISE,2104763,1899
NOISE,2104764,1903
NOISE,2104766,1909
NOISE,2104767,1916
NOISE,2104768,1920
NOISE,2104769,1920
NOISE,2104771,1923
NOISE,2104774,1925
NOISE,2104775,1923
NOISE,2104776,1920
NOISE,2104777,1925
